ID,Dut,Pad,CX,CY
54322,898,50,-3363.7,90265
54323,898,52,-3501.5,90265.2
54324,898,54,-3644,90263.4
54325,898,55,-3711.8,90265.6
54326,898,56,-3776.8,90265.4
54327,898,57,-4234.2,90264.7
54328,898,58,-4300.7,90263
54329,898,59,-4370.4,90262.9
54330,898,60,-4437.1,90264.2
54331,898,62,-4572.6,90261.5
54332,898,63,-4641.6,90263.3
54333,898,64,-4712.6,90261.6
54334,898,66,-4844.9,90262.6
54335,898,67,-4911.4,90262.4
54336,898,69,-5052.4,90262.2
54337,898,71,-5188.9,90264.6
54338,898,72,-5258,90264.9
54339,898,73,-5326.5,90263.5
54340,898,74,-5390.9,90265.9
54341,898,75,-5461.4,90264.3
54342,898,77,-5600.8,90263.3
54343,898,78,-5667.9,90264.1
54344,898,79,-5735.2,90263.4
54345,898,80,-5802.3,90264.7
54346,898,81,-5872.3,90261.4
54347,898,82,-5938.3,90264.3
54348,898,83,-6005.7,90264.3
54349,898,84,-6073.8,90265.8
54350,898,85,-6145.1,90262.7
54351,898,86,-6212.2,90265.1
54352,898,87,-6277.9,90263.5
54353,898,88,-6343.7,90264.8
54354,898,89,-6416.9,90263.2
54355,898,91,-6622.8,90264.2
54356,898,92,-6690,90262.2
54357,898,93,-6758,90264.7
54358,898,94,-6689.7,90514.2
54359,898,95,-6622.3,90514.9
54360,898,96,-6551.5,90512.2
54361,899,2,-6993.6,81512.1
54362,899,3,-7058,81514.8
54363,899,5,-7203.8,81512.8
54364,899,7,-7343.3,81513.7
54365,899,9,-7481.1,81512.2
54366,899,11,-7619.8,81515.2
54367,899,13,-7760.2,81514.5
54368,899,15,-7902.1,81512.1
54369,899,16,-7969.7,81512.5
54370,899,17,-8039.6,81511.9
54371,899,18,-8110.9,81513.8
54372,899,20,-8253.3,81513.4
54373,899,22,-8389.6,81515.4
54374,899,24,-8531.9,81513.9
54375,899,26,-8670.3,81513.2
54376,899,27,-8740.6,81513.5
54377,899,28,-8899.5,81514.1
54378,899,29,-8970.7,81512.1
54379,899,30,-9040.3,81515.7
54380,899,31,-9108.6,81513.6
54381,899,32,-9180.3,81514.3
54382,899,33,-9250.9,81512.2
54383,899,34,-9318.9,81514.6
54384,899,35,-9387.2,81511.2
54385,899,36,-9460.5,81513.8
54386,899,37,-9532.4,81513.6
54387,899,38,-9597,81513.9
54388,899,39,-9670.6,81512.2
54389,899,40,-9741,81514.4
54390,899,42,-9882.3,81512.7
54391,899,44,-10019.9,81515.6
54392,899,46,-10159.3,81514.5
54393,899,48,-10299.8,81514.4
54394,899,50,-10442.5,81513
54395,899,52,-10579.9,81514.1
54396,899,54,-10721,81512.5
54397,899,55,-10788.1,81511.9
54398,899,56,-10852,81512.3
54399,899,57,-11311.1,81513.3
54400,899,58,-11377.2,81514.6
54401,899,59,-11445.7,81513.1
54402,899,60,-11513.8,81513.1
54403,899,62,-11652.1,81514
54404,899,63,-11718.5,81513.2
54405,899,64,-11786.4,81512.6
54406,899,66,-11924.5,81513.4
54407,899,67,-11990.5,81514.4
54408,899,69,-12125.4,81512.5
54409,899,71,-12267.8,81512.9
54410,899,72,-12336.6,81513.9
54411,899,73,-12401.9,81512.7
54412,899,74,-12469.8,81513.4
54413,899,75,-12540.9,81513.4
54414,899,77,-12673.9,81513.3
54415,899,78,-12745.7,81514.3
54416,899,79,-12812.6,81512.6
54417,899,80,-12877.8,81515.2
54418,899,81,-12947.3,81514.9
54419,899,82,-13015.7,81514.1
54420,899,83,-13085.5,81512.5
54421,899,84,-13151.9,81514.2
54422,899,85,-13221.9,81512.6
54423,899,86,-13288.8,81514.1
54424,899,87,-13357.6,81513.1
54425,899,88,-13422,81514.8
54426,899,89,-13493.1,81512
54427,899,91,-13698.7,81513.6
54428,899,92,-13764.7,81512.7
54429,899,93,-13834,81514.9
54430,899,94,-13765.2,81761.2
54431,899,95,-13697.4,81763.4
54432,899,96,-13629.1,81762.1
54433,900,2,80.5,78597
54434,900,3,17.2,78597.2
54435,900,5,-128.4,78597.7
54436,900,7,-266.1,78597.8
54437,900,9,-404.9,78595.9
54438,900,11,-543.9,78597.1
54439,900,13,-685.3,78597.1
54440,900,15,-827.7,78598.3
54441,900,16,-891.9,78600
54442,900,17,-963.6,78595.8
54443,900,18,-1035.1,78598.8
54444,900,20,-1178.8,78597.8
54445,900,22,-1314.5,78595.5
54446,900,24,-1455.2,78598.3
54447,900,26,-1595.8,78598.1
54448,900,27,-1663.2,78598.1
54449,900,28,-1824.9,78596.9
54450,900,29,-1895.2,78597.8
54451,900,30,-1963.1,78597.7
54452,900,31,-2034.2,78597.3
54453,900,32,-2104.5,78597.3
54454,900,33,-2176.5,78598.2
54455,900,34,-2243.5,78599.1
54456,900,35,-2312.8,78595.6
54457,900,36,-2385.3,78597.3
54458,900,37,-2455.9,78596.9
54459,900,38,-2520.6,78598.7
54460,900,39,-2592.2,78597.6
54461,900,40,-2662.9,78597.7
54462,900,42,-2806.9,78597.6
54463,900,44,-2942.8,78596.6
54464,900,46,-3084.1,78596.7
54465,900,48,-3221.4,78597.2
54466,900,50,-3367.8,78597.6
54467,900,52,-3503.2,78596.8
54468,900,54,-3642.1,78595.6
54469,900,55,-3709.6,78597
54470,900,56,-3778.3,78599.7
54471,900,57,-4235.9,78594.9
54472,900,58,-4300.6,78597.7
54473,900,59,-4370.1,78596.3
54474,900,60,-4438.1,78597.7
54475,900,62,-4576.6,78596.9
54476,900,63,-4642.2,78597.3
54477,900,64,-4709.9,78596
54478,900,66,-4848.6,78597.6
54479,900,67,-4913.2,78597.3
54480,900,69,-5049.9,78596.7
54481,900,71,-5192.5,78597.1
54482,900,72,-5257.2,78598
54483,900,73,-5328,78596.7
54484,900,74,-5394.6,78598.9
54485,900,75,-5463.9,78597.3
54486,900,77,-5598.3,78598.2
54487,900,78,-5668.1,78596.1
54488,900,79,-5738,78597.2
54489,900,80,-5804.6,78598.5
54490,900,81,-5870.9,78595.1
54491,900,82,-5938.9,78595.9
54492,900,83,-6009.6,78595.7
54493,900,84,-6075.9,78597
54494,900,85,-6145,78596.3
54495,900,86,-6211.3,78597.8
54496,900,87,-6282.1,78598
54497,900,88,-6346.6,78598.5
54498,900,89,-6416.3,78596
54499,900,91,-6623.2,78597.8
54500,900,92,-6689.6,78595
54501,900,93,-6758.4,78599.3
54502,900,94,-6689,78845.8
54503,900,95,-6623.6,78848.4
54504,900,96,-6553.4,78844.4
54505,901,2,-6995.2,69845
54506,901,3,-7059.4,69845.3
54507,901,5,-7201.8,69844.9
54508,901,7,-7342.9,69847.2
54509,901,9,-7480.8,69843.4
54510,901,11,-7620.5,69844.3
54511,901,13,-7760,69846.6
54512,901,15,-7901.3,69844.1
54513,901,16,-7968.2,69843.7
54514,901,17,-8039,69845.3
54515,901,18,-8109.5,69847.1
54516,901,20,-8252.4,69844.8
54517,901,22,-8390.6,69844.4
54518,901,24,-8530.8,69846.6
54519,901,26,-8671.6,69844
54520,901,27,-8741.7,69844.2
54521,901,28,-8898.2,69846.5
54522,901,29,-8971.7,69845.2
54523,901,30,-9041.7,69844.4
54524,901,31,-9108.6,69844.2
54525,901,32,-9178.7,69842.9
54526,901,33,-9251.7,69845.5
54527,901,34,-9320,69844.2
54528,901,35,-9390.1,69844.2
54529,901,36,-9459,69846.6
54530,901,37,-9531.1,69845.1
54531,901,38,-9599,69843.8
54532,901,39,-9667.9,69843.4
54533,901,40,-9739.6,69846.8
54534,901,42,-9882.2,69844.8
54535,901,44,-10018.7,69845
54536,901,46,-10163,69842
54537,901,48,-10298.8,69845.6
54538,901,50,-10439.4,69845.1
54539,901,52,-10580,69843.7
54540,901,54,-10720.4,69843.3
54541,901,55,-10785.5,69843.5
54542,901,56,-10855.1,69845.2
54543,901,57,-11311.1,69845.7
54544,901,58,-11378.2,69843.7
54545,901,59,-11444.8,69844.5
54546,901,60,-11515.5,69842.8
54547,901,62,-11649.1,69844.6
54548,901,63,-11717.5,69842.2
54549,901,64,-11785.5,69843.9
54550,901,66,-11923.2,69843.1
54551,901,67,-11991.3,69844.8
54552,901,69,-12125.8,69844.1
54553,901,71,-12267.3,69844.1
54554,901,72,-12335.1,69846
54555,901,73,-12401.2,69843.5
54556,901,74,-12469.3,69844.9
54557,901,75,-12538.7,69845.4
54558,901,77,-12673,69843
54559,901,78,-12744.7,69845.6
54560,901,79,-12811.4,69843.9
54561,901,80,-12879.2,69843.7
54562,901,81,-12946.5,69844.4
54563,901,82,-13016.5,69844.7
54564,901,83,-13084.6,69845
54565,901,84,-13152.9,69843.5
54566,901,85,-13218.3,69843.9
54567,901,86,-13288.6,69844
54568,901,87,-13356.9,69846.2
54569,901,88,-13423.1,69845.1
54570,901,89,-13490.2,69844.6
54571,901,91,-13698.1,69845.6
54572,901,92,-13765.9,69843.9
54573,901,93,-13833.4,69843
54574,901,94,-13766.3,70092.5
54575,901,95,-13698.6,70095.1
54576,901,96,-13628.5,70092.4
54577,902,2,79,66928.7
54578,902,3,18.5,66928.7
54579,902,5,-129.4,66929.5
54580,902,7,-265.3,66929.5
54581,902,9,-407.3,66928.5
54582,902,11,-543.3,66928.7
54583,902,13,-684.8,66928.5
54584,902,15,-825.2,66927.9
54585,902,16,-891.3,66929.4
54586,902,17,-967.5,66929
54587,902,18,-1036,66928.1
54588,902,20,-1175.8,66926.5
54589,902,22,-1315.5,66927.3
54590,902,24,-1457.1,66928.9
54591,902,26,-1598.7,66929.7
54592,902,27,-1665.9,66929.4
54593,902,28,-1822.9,66929.1
54594,902,29,-1896.3,66927.8
54595,902,30,-1964.8,66928.2
54596,902,31,-2036.7,66930
54597,902,32,-2107.5,66927.8
54598,902,33,-2175.8,66929.2
54599,902,34,-2245.5,66927.6
54600,902,35,-2317.2,66930.2
54601,902,36,-2385.8,66928.5
54602,902,37,-2454.6,66926.4
54603,902,38,-2522.6,66930.3
54604,902,39,-2595.5,66929.1
54605,902,40,-2664.4,66927.5
54606,902,42,-2805.1,66926.9
54607,902,44,-2944.9,66925.8
54608,902,46,-3087.1,66928.9
54609,902,48,-3223.8,66927.8
54610,902,50,-3362.5,66927.3
54611,902,52,-3502.6,66928.8
54612,902,54,-3645,66927.7
54613,902,55,-3712.6,66929.4
54614,902,56,-3778.1,66928.8
54615,902,57,-4233.9,66928.3
54616,902,58,-4300,66928.4
54617,902,59,-4372.3,66928.3
54618,902,60,-4437.9,66928.6
54619,902,62,-4573.2,66926.4
54620,902,63,-4643.7,66927.1
54621,902,64,-4712.9,66929.1
54622,902,66,-4849.6,66928.2
54623,902,67,-4913.2,66928.3
54624,902,69,-5052.3,66928.1
54625,902,71,-5189.9,66927.1
54626,902,72,-5259,66929.3
54627,902,73,-5329.7,66928.3
54628,902,74,-5394.2,66929.4
54629,902,75,-5463.2,66928.4
54630,902,77,-5600.2,66927.2
54631,902,78,-5667.4,66927.5
54632,902,79,-5735.5,66926.5
54633,902,80,-5804.5,66929.1
54634,902,81,-5872.2,66928.7
54635,902,82,-5940.1,66927.4
54636,902,83,-6006.8,66927.6
54637,902,84,-6074.2,66929.6
54638,902,85,-6145.1,66929.2
54639,902,86,-6213.8,66927.2
54640,902,87,-6282.5,66926.1
54641,902,88,-6345.2,66928.1
54642,902,89,-6415.6,66925.9
54643,902,91,-6623.4,66928.1
54644,902,92,-6684.2,66924.9
54645,902,93,-6757.3,66930.6
54646,902,94,-6689.2,67176.2
54647,902,95,-6622.5,67180.2
54648,902,96,-6553,67175.4
54649,903,2,-6994.6,58177.7
54650,903,3,-7059.9,58177.6
54651,903,5,-7200.4,58173.9
54652,903,7,-7342.8,58178.1
54653,903,9,-7483.4,58176.7
54654,903,11,-7621.2,58175.1
54655,903,13,-7760,58177.7
54656,903,15,-7903.1,58175.8
54657,903,16,-7969.7,58175.1
54658,903,17,-8041.9,58175.2
54659,903,18,-8111.2,58178
54660,903,20,-8251.4,58174.2
54661,903,22,-8391,58176.5
54662,903,24,-8531.6,58178.6
54663,903,26,-8673.1,58176.9
54664,903,27,-8742.6,58178.1
54665,903,28,-8900.1,58177.7
54666,903,29,-8969.2,58174.8
54667,903,30,-9041.6,58175
54668,903,31,-9111.7,58177.5
54669,903,32,-9181.3,58177.3
54670,903,33,-9249.9,58175.6
54671,903,34,-9321.4,58174.6
54672,903,35,-9390.6,58175.4
54673,903,36,-9461.4,58177.7
54674,903,37,-9528.9,58176
54675,903,38,-9600.5,58174.6
54676,903,39,-9669,58176.2
54677,903,40,-9741.6,58176.5
54678,903,42,-9879.1,58176.3
54679,903,44,-10021,58176.5
54680,903,46,-10162.3,58176.2
54681,903,48,-10300.2,58177.6
54682,903,50,-10439.5,58174.2
54683,903,52,-10581,58175.5
54684,903,54,-10721.2,58177.4
54685,903,55,-10788.3,58177.5
54686,903,56,-10853.6,58176.2
54687,903,57,-11310.9,58179.1
54688,903,58,-11377.6,58177.2
54689,903,59,-11449.9,58175.8
54690,903,60,-11515.8,58174.8
54691,903,62,-11649.8,58177.8
54692,903,63,-11717.2,58176
54693,903,64,-11789.5,58175.7
54694,903,66,-11921.5,58176.5
54695,903,67,-11991,58176.3
54696,903,69,-12127.5,58177.6
54697,903,71,-12265.8,58176.4
54698,903,72,-12333.8,58178.1
54699,903,73,-12406.2,58176.2
54700,903,74,-12470.5,58177
54701,903,75,-12538.2,58175.6
54702,903,77,-12676.4,58176.3
54703,903,78,-12744.2,58177.5
54704,903,79,-12809.8,58175.1
54705,903,80,-12879.8,58174.7
54706,903,81,-12946.6,58175.3
54707,903,82,-13015.5,58176.9
54708,903,83,-13083,58176.3
54709,903,84,-13153,58178.1
54710,903,85,-13222.3,58175.8
54711,903,86,-13287.4,58179
54712,903,87,-13357,58175.3
54713,903,88,-13423.8,58177.9
54714,903,89,-13493.4,58177
54715,903,91,-13697.4,58177.6
54716,903,92,-13766.3,58175.4
54717,903,93,-13833.4,58175.9
54718,903,94,-13766.8,58427
54719,903,95,-13700.6,58429.5
54720,903,96,-13629.4,58427.2
54721,904,2,80.8,55258.6
54722,904,3,18.6,55261.8
54723,904,5,-126.2,55259.5
54724,904,7,-266.9,55259.3
54725,904,9,-404.6,55258.5
54726,904,11,-543.3,55261.3
54727,904,13,-687.3,55259.3
54728,904,15,-825.9,55259.9
54729,904,16,-893.8,55262.5
54730,904,17,-964.9,55258.6
54731,904,18,-1035.7,55260.7
54732,904,20,-1177.3,55259
54733,904,22,-1313.2,55261.9
54734,904,24,-1456.4,55261
54735,904,26,-1594.9,55258.8
54736,904,27,-1665.3,55259.7
54737,904,28,-1824.5,55261.4
54738,904,29,-1896.1,55260.2
54739,904,30,-1963.8,55261.3
54740,904,31,-2037.3,55258.9
54741,904,32,-2104.4,55259.2
54742,904,33,-2175.6,55259.2
54743,904,34,-2245.1,55260
54744,904,35,-2313.1,55260.3
54745,904,36,-2386.3,55259.3
54746,904,37,-2455,55258.8
54747,904,38,-2522.9,55261.9
54748,904,39,-2592.5,55259.9
54749,904,40,-2664.3,55257.8
54750,904,42,-2806.5,55259.6
54751,904,44,-2943.1,55261.2
54752,904,46,-3084.1,55260.5
54753,904,48,-3222.6,55260.6
54754,904,50,-3366.1,55259.6
54755,904,52,-3501.8,55260.5
54756,904,54,-3645,55258.9
54757,904,55,-3713.7,55259.9
54758,904,56,-3778,55259.5
54759,904,57,-4236.9,55260.7
54760,904,58,-4301.2,55260.5
54761,904,59,-4372.8,55259.5
54762,904,60,-4438.2,55259.3
54763,904,62,-4575.7,55259.9
54764,904,63,-4642.7,55260.1
54765,904,64,-4708.4,55257.2
54766,904,66,-4848.8,55259.9
54767,904,67,-4912.9,55260.3
54768,904,69,-5050.4,55259.5
54769,904,71,-5190.1,55258.5
54770,904,72,-5259.8,55262
54771,904,73,-5328.8,55260
54772,904,74,-5394.6,55262.6
54773,904,75,-5465.5,55261.3
54774,904,77,-5597.5,55259.5
54775,904,78,-5668.9,55260.4
54776,904,79,-5737.9,55259.3
54777,904,80,-5804.1,55261.1
54778,904,81,-5869,55260.2
54779,904,82,-5940.1,55258.7
54780,904,83,-6008,55260.1
54781,904,84,-6076.3,55261.6
54782,904,85,-6145.1,55260
54783,904,86,-6212.4,55259.3
54784,904,87,-6280.3,55259.5
54785,904,88,-6345.7,55260.8
54786,904,89,-6413,55260.6
54787,904,91,-6622.7,55259.9
54788,904,92,-6691.3,55258.3
54789,904,93,-6758,55259.7
54790,904,94,-6688.3,55507.1
54791,904,95,-6623.7,55510
54792,904,96,-6553.9,55509
54793,905,2,-42374.2,134021.8
54794,905,3,-42439.8,134021.7
54795,905,5,-42581.3,134021.9
54796,905,7,-42723,134017.3
54797,905,9,-42860.7,134021.2
54798,905,11,-43003,134020.6
54799,905,13,-43142.7,134019
54800,905,15,-43281.4,134020
54801,905,16,-43351.5,134019.5
54802,905,17,-43423.2,134021
54803,905,18,-43491.8,134019.8
54804,905,20,-43632.5,134018.9
54805,905,22,-43772.3,134019.2
54806,905,24,-43912.3,134021.5
54807,905,26,-44052,134018.7
54808,905,27,-44121.5,134020.7
54809,905,28,-44282,134021.4
54810,905,29,-44350.7,134017.8
54811,905,30,-44423.1,134019.7
54812,905,31,-44490.2,134020.2
54813,905,32,-44562.1,134021.8
54814,905,33,-44629.8,134019.7
54815,905,34,-44702.9,134017.7
54816,905,35,-44771.3,134019.7
54817,905,36,-44842.1,134020.9
54818,905,37,-44909.9,134016.5
54819,905,38,-44980.7,134020.7
54820,905,39,-45049.3,134018.9
54821,905,40,-45120.8,134022.5
54822,905,42,-45260.5,134019.5
54823,905,44,-45401.4,134020.4
54824,905,46,-45543.1,134019.9
54825,905,48,-45680,134021.8
54826,905,50,-45820.1,134021.1
54827,905,52,-45959.5,134019.8
54828,905,54,-46101.6,134019.5
54829,905,55,-46168.6,134019.2
54830,905,56,-46233,134018.9
54831,905,57,-46689.6,134015.2
54832,905,58,-46757.2,134022
54833,905,59,-46827.7,134021.1
54834,905,60,-46893.3,134021.3
54835,905,62,-47031.7,134021.8
54836,905,63,-47098.7,134022
54837,905,64,-47168.8,134020.5
54838,905,66,-47304.7,134015.1
54839,905,67,-47372.8,134019.9
54840,905,69,-47507.5,134020.8
54841,905,71,-47650,134020.5
54842,905,72,-47714.8,134017.9
54843,905,73,-47782.9,134020
54844,905,74,-47852.8,134019.4
54845,905,75,-47921.2,134024.7
54846,905,77,-48056.1,134019.4
54847,905,78,-48124.7,134019.8
54848,905,79,-48194.2,134019.8
54849,905,80,-48262.3,134018.3
54850,905,81,-48325.7,134017.3
54851,905,82,-48397,134021.2
54852,905,83,-48465,134019.5
54853,905,84,-48533.4,134018.1
54854,905,85,-48600.6,134019.9
54855,905,86,-48669,134018.5
54856,905,87,-48738.3,134020
54857,905,88,-48805.8,134019.1
54858,905,89,-48873.3,134019.7
54859,905,91,-49078,134023.2
54860,905,92,-49147.3,134018.8
54861,905,93,-49213.9,134022.2
54862,905,94,-49148.3,134266.8
54863,905,95,-49078.6,134273
54864,905,96,-49009.5,134269
54865,907,2,-56527.9,128185.6
54866,907,3,-56593.7,128187.3
54867,907,5,-56735,128184.8
54868,907,7,-56876.2,128182.4
54869,907,9,-57016.7,128186.3
54870,907,11,-57153.2,128185.1
54871,907,13,-57295.8,128183.1
54872,907,15,-57436.1,128183.8
54873,907,16,-57503.6,128185.3
54874,907,17,-57577.3,128183.5
54875,907,18,-57646.2,128182.7
54876,907,20,-57786.1,128184.2
54877,907,22,-57924.8,128187.2
54878,907,24,-58064.5,128184.1
54879,907,26,-58207.6,128184.6
54880,907,27,-58273.4,128185.5
54881,907,28,-58433.8,128184.4
54882,907,29,-58504.1,128185.7
54883,907,30,-58576.2,128187.3
54884,907,31,-58645.4,128185.2
54885,907,32,-58715.1,128184.5
54886,907,33,-58783.1,128183.9
54887,907,34,-58853.4,128182.9
54888,907,35,-58923.1,128184.4
54889,907,36,-58993.7,128185.6
54890,907,37,-59062.3,128184.1
54891,907,38,-59133.1,128184.3
54892,907,39,-59203.6,128185.4
54893,907,40,-59273.7,128186.9
54894,907,42,-59413.3,128183
54895,907,44,-59553.3,128185.6
54896,907,46,-59695,128185.1
54897,907,48,-59833.1,128187.5
54898,907,50,-59972.7,128184
54899,907,52,-60113.7,128185.6
54900,907,54,-60253.3,128186.6
54901,907,55,-60321.4,128185.3
54902,907,56,-60388,128185.3
54903,907,57,-60843.3,128184.2
54904,907,58,-60909,128186.2
54905,907,59,-60981.2,128186.5
54906,907,60,-61049.1,128185.3
54907,907,62,-61183.4,128183.8
54908,907,63,-61252.5,128187.1
54909,907,64,-61320.3,128184.7
54910,907,66,-61456.9,128185.2
54911,907,67,-61525.6,128183.7
54912,907,69,-61661.8,128186.4
54913,907,71,-61799.2,128185.6
54914,907,72,-61867.4,128185.5
54915,907,73,-61936.1,128184.4
54916,907,74,-62005.7,128185.3
54917,907,75,-62071.3,128185
54918,907,77,-62210.4,128186.5
54919,907,78,-62277.2,128186.2
54920,907,79,-62345.4,128185.4
54921,907,80,-62413.3,128184.3
54922,907,81,-62481.4,128183.8
54923,907,82,-62550.4,128188.8
54924,907,83,-62617.9,128184.8
54925,907,84,-62687,128186.2
54926,907,85,-62754.4,128183.6
54927,907,86,-62820.5,128185.9
54928,907,87,-62890.1,128185.5
54929,907,88,-62957.6,128184.9
54930,907,89,-63025.2,128186.6
54931,907,91,-63229.9,128185.4
54932,907,92,-63295.9,128183.2
54933,907,93,-63365,128187
54934,907,94,-63296.8,128435
54935,907,95,-63232.4,128439.5
54936,907,96,-63162.2,128435.2
54937,909,2,-63604.6,122351.3
54938,909,3,-63667.7,122354.2
54939,909,5,-63809.5,122350
54940,909,7,-63950.5,122350.1
54941,909,9,-64092.4,122350
54942,909,11,-64229.6,122353.7
54943,909,13,-64371.6,122350.9
54944,909,15,-64509.7,122350.4
54945,909,16,-64580.8,122353.2
54946,909,17,-64650.9,122350.6
54947,909,18,-64720.8,122350.8
54948,909,20,-64859.2,122349.7
54949,909,22,-64999.4,122348.4
54950,909,24,-65142,122350.4
54951,909,26,-65281.5,122349.9
54952,909,27,-65350.5,122350.9
54953,909,28,-65510.8,122349.8
54954,909,29,-65579.3,122350
54955,909,30,-65648.9,122349.8
54956,909,31,-65719.4,122352.2
54957,909,32,-65790.1,122348.7
54958,909,33,-65857.7,122347.7
54959,909,34,-65927.8,122349.4
54960,909,35,-65998.7,122352.3
54961,909,36,-66069.6,122350.9
54962,909,37,-66138.2,122349.8
54963,909,38,-66207.1,122349.9
54964,909,39,-66278.6,122348.7
54965,909,40,-66348.4,122350.2
54966,909,42,-66488.3,122347.7
54967,909,44,-66629.2,122349.9
54968,909,46,-66768.7,122350.4
54969,909,48,-66908.4,122350
54970,909,50,-67047.4,122350.6
54971,909,52,-67188.9,122349.2
54972,909,54,-67328.9,122348.1
54973,909,55,-67397.5,122350.4
54974,909,56,-67460.7,122348.8
54975,909,57,-67918.7,122351
54976,909,58,-67987,122352.1
54977,909,59,-68054.4,122350.6
54978,909,60,-68122.8,122351
54979,909,62,-68259,122351.2
54980,909,63,-68327.8,122349.4
54981,909,64,-68396.2,122349.4
54982,909,66,-68531.6,122349.5
54983,909,67,-68598.8,122349.4
54984,909,69,-68737.6,122351.9
54985,909,71,-68873.9,122350.9
54986,909,72,-68946,122350
54987,909,73,-69012.9,122351.3
54988,909,74,-69079.5,122350.7
54989,909,75,-69147.6,122351.3
54990,909,77,-69284.7,122349.9
54991,909,78,-69351.8,122348.4
54992,909,79,-69419.8,122350.4
54993,909,80,-69488.1,122349.9
54994,909,81,-69554.7,122350.2
54995,909,82,-69625.5,122349.4
54996,909,83,-69690.3,122349.4
54997,909,84,-69760.8,122349.4
54998,909,85,-69830.4,122348.9
54999,909,86,-69897,122349.9
55000,909,87,-69965.9,122350.2
55001,909,88,-70031.2,122350.5
55002,909,89,-70101.8,122349.7
55003,909,91,-70307,122353.8
55004,909,92,-70373.6,122352.2
55005,909,93,-70441.6,122351.3
55006,909,94,-70372.8,122599.2
55007,909,95,-70309.1,122603.6
55008,909,96,-70236.1,122599.3
55009,911,2,-77755.6,119434
55010,911,3,-77818.4,119431.9
55011,911,5,-77964.2,119435.4
55012,911,7,-78103.7,119434.8
55013,911,9,-78243.2,119432.9
55014,911,11,-78382,119435.8
55015,911,13,-78523.1,119433.2
55016,911,15,-78663.4,119435
55017,911,16,-78732.1,119433.3
55018,911,17,-78802.6,119433.3
55019,911,18,-78869.7,119433.4
55020,911,20,-79014.1,119434.8
55021,911,22,-79152.2,119431.7
55022,911,24,-79292.8,119434.4
55023,911,26,-79433.9,119434.6
55024,911,27,-79500.7,119432.8
55025,911,28,-79663.9,119433.4
55026,911,29,-79732.2,119437.2
55027,911,30,-79799.9,119432.4
55028,911,31,-79871.4,119432.7
55029,911,32,-79941.3,119435.3
55030,911,33,-80011.7,119431.6
55031,911,34,-80079.8,119433.7
55032,911,35,-80152.8,119434.4
55033,911,36,-80221.9,119435.6
55034,911,37,-80290.9,119430.4
55035,911,38,-80361.2,119435.4
55036,911,39,-80431.9,119433.9
55037,911,40,-80499.9,119432.5
55038,911,42,-80640.8,119433.3
55039,911,44,-80782.1,119435.3
55040,911,46,-80923.4,119433.1
55041,911,48,-81060.2,119435.3
55042,911,50,-81201.6,119431.7
55043,911,52,-81341.5,119434
55044,911,54,-81481.3,119432.8
55045,911,55,-81551.7,119433.8
55046,911,56,-81615.6,119436
55047,911,57,-82069.2,119429.3
55048,911,58,-82138.6,119434.4
55049,911,59,-82211.5,119433.5
55050,911,60,-82274.5,119435.1
55051,911,62,-82411.7,119432.6
55052,911,63,-82479.9,119434.1
55053,911,64,-82548.6,119436.3
55054,911,66,-82684.1,119432.9
55055,911,67,-82753.1,119435.2
55056,911,69,-82889.3,119433.9
55057,911,71,-83029.1,119431.7
55058,911,72,-83097.2,119432.1
55059,911,73,-83165.5,119434.9
55060,911,74,-83231.4,119434.8
55061,911,75,-83299.1,119432.7
55062,911,77,-83436.1,119435.3
55063,911,78,-83505.5,119432.4
55064,911,79,-83573.2,119433.2
55065,911,80,-83641.4,119433.8
55066,911,81,-83707.6,119435
55067,911,82,-83779.3,119432.6
55068,911,83,-83846.1,119433
55069,911,84,-83912.1,119433.6
55070,911,85,-83982.1,119433.9
55071,911,86,-84050,119433.4
55072,911,87,-84116.8,119432.5
55073,911,88,-84184.6,119434.3
55074,911,89,-84254.3,119434
55075,911,91,-84455.9,119432.5
55076,911,92,-84526.8,119434.3
55077,911,93,-84593.7,119436.2
55078,911,94,-84527.2,119683
55079,911,95,-84458.1,119686.4
55080,911,96,-84388.8,119684
55081,913,2,-49450.5,125267.5
55082,913,3,-49516.9,125266.7
55083,913,5,-49659.3,125269.5
55084,913,7,-49798.9,125267.7
55085,913,9,-49938.9,125268.2
55086,913,11,-50077.6,125265.8
55087,913,13,-50218.4,125269.4
55088,913,15,-50358.2,125266.2
55089,913,16,-50428.3,125267.7
55090,913,17,-50497.9,125267.8
55091,913,18,-50567.2,125268.1
55092,913,20,-50709.3,125268.1
55093,913,22,-50845.4,125268
55094,913,24,-50988.5,125267.5
55095,913,26,-51127.6,125267.5
55096,913,27,-51198,125266.4
55097,913,28,-51357.1,125268.3
55098,913,29,-51428.9,125268.7
55099,913,30,-51495.7,125268.4
55100,913,31,-51566,125267.2
55101,913,32,-51636.7,125269.1
55102,913,33,-51706.3,125267.4
55103,913,34,-51775.4,125268.5
55104,913,35,-51845.7,125268.8
55105,913,36,-51917,125269.3
55106,913,37,-51987.5,125269.4
55107,913,38,-52056.7,125266.2
55108,913,39,-52124.9,125265.6
55109,913,40,-52195.3,125265.8
55110,913,42,-52336.7,125263.3
55111,913,44,-52477.8,125266.3
55112,913,46,-52616.3,125267.8
55113,913,48,-52756.7,125265.9
55114,913,50,-52897.5,125270
55115,913,52,-53037.5,125269.8
55116,913,54,-53177.7,125267.5
